Order_ID,Order_Date,Region,Customer_ID,Customer_Age,Customer_Segment,Channel,Product_Category,Quantity,Unit_Price,Discount_Pct,Revenue,Gross_Profit,Marketing_Spend,Shipping_Cost,Return,Order_Status,Customer_Satisfaction,Payment_Method
ORD10256,2025-05-27,South,1105,44.0,Consumer,Website,Fashion,2,3070.0,5.0,5833.0,2216.54,535.09,80.87,Yes,Delivered,3.1,Debit Card
ORD10080,2025-04-21,South,1092,21.0,SMB,Website,Home & Kitchen,2,9730.0,5.0,18487.0,4436.88,2583.26,190.34,No,Delivered,4.1,Net Banking
ORD10132,2025-05-04,South,1029,32.0,Enterprise,Retail Store,Beauty,1,1529.0,0.0,1529.0,688.05,2618.66,85.74,No,Delivered,4.4,Debit Card
ORD10227,2025-04-06,North,1037,41.0,SMB,Website,Home & Kitchen,2,10000.0,15.0,17000.0,4080.0,,192.47,No,Delivered,4.0,Credit Card
ORD10040,2025-05-15,East,1134,41.0,Enterprise,Website,Home & Kitchen,1,9091.0,5.0,8636.45,2072.75,1244.45,237.86,No,Delivered,4.2,COD
ORD10131,2025-02-11,East,1043,51.0,Enterprise,Mobile App,Home & Kitchen,2,9198.0,5.0,17476.2,4194.29,1743.58,423.22,No,Delivered,4.6,UPI
ORD10133,2025-06-28,South,1081,31.0,SMB,Mobile App,Electronics,2,21629.0,20.0,34606.4,4844.9,1179.88,456.21,No,Delivered,4.8,COD
ORD10190,2025-04-11,North,1107,25.0,SMB,Website,Home & Kitchen,3,8926.0,20.0,21422.4,5141.38,824.54,250.15,No,Delivered,4.4,UPI
ORD10220,2025-01-03,West,1119,44.0,Enterprise,Retail Store,Beauty,1,1554.0,0.0,1554.0,699.3,1734.0,443.82,No,Delivered,5.0,UPI
ORD10569,2025-05-20,East,1094,30.0,Consumer,Website,Home & Kitchen,1,8108.0,5.0,7702.6,1848.62,1997.96,247.76,No,Delivered,4.1,Debit Card
ORD10403,2025-04-18,North,1003,45.0,Enterprise,Marketplace,Home & Kitchen,2,8932.0,25.0,13398.0,3215.52,2247.06,165.2,No,Delivered,3.8,Net Banking
ORD10249,2025-05-09,South,1065,24.0,Consumer,Marketplace,Beauty,2,2185.0,0.0,4370.0,1966.5,838.23,123.85,No,Delivered,4.0,Credit Card
ORD10039,2025-02-20,North,1037,41.0,SMB,Website,Sports,2,5061.0,10.0,9109.8,2915.14,491.47,111.63,No,Delivered,3.8,Net Banking
ORD10243,2025-05-24,West,1082,31.0,SMB,Website,Home & Kitchen,4,8791.0,0.0,35164.0,8439.36,821.53,442.13,No,Delivered,4.5,COD
ORD10354,2025-01-17,North,1063,29.0,SMB,Website,Home & Kitchen,3,10182.0,10.0,27491.4,6597.94,1135.41,471.22,No,Delivered,4.5,COD
ORD10504,2025-01-29,South,1008,42.0,Consumer,Website,Beauty,2,2002.0,15.0,3403.4,1531.53,395.08,139.05,No,Delivered,4.1,Credit Card
ORD10160,2025-03-16,East,1129,43.0,SMB,Marketplace,Fashion,2,3892.0,5.0,7394.8,2810.02,2772.68,190.24,Yes,Returned,4.8,Net Banking
ORD10395,2025-06-19,North,1054,33.0,SMB,Website,Electronics,1,31666.0,10.0,28499.4,3989.92,454.74,445.24,No,Delivered,3.8,UPI
ORD10241,2025-04-09,West,1029,45.0,Enterprise,Website,Electronics,2,23798.0,5.0,45216.2,6330.27,2350.14,266.56,No,Delivered,4.2,Credit Card
ORD10014,2025-04-14,East,1077,19.0,SMB,Website,Electronics,4,26074.0,5.0,99081.2,13871.37,2890.57,397.91,No,Delivered,4.9,Credit Card
ORD10476,2025-01-01,East,1092,38.0,Consumer,Marketplace,Fashion,1,3515.0,15.0,2987.75,1135.34,1696.47,159.9,Yes,Returned,3.9,COD
ORD10528,2025-06-13,West,1057,55.0,Consumer,Website,Home & Kitchen,1,7708.0,5.0,7322.6,1757.42,2587.63,342.13,No,Delivered,3.9,COD
ORD10315,2025-01-04,East,1032,42.0,Enterprise,Marketplace,Fashion,3,2878.0,5.0,8202.3,3116.87,468.77,424.88,Yes,Returned,3.3,Net Banking
ORD10362,2025-01-26,North,1019,27.0,SMB,Website,Beauty,1,2023.0,15.0,1719.55,773.8,,208.91,No,Delivered,4.2,Credit Card
ORD10321,2025-02-15,South,1141,59.0,Consumer,Mobile App,Electronics,2,33084.0,0.0,66168.0,9263.52,2086.6,440.45,No,Delivered,4.3,UPI
ORD10356,2025-06-10,North,1104,42.0,SMB,Mobile App,Electronics,2,30796.0,10.0,55432.8,7760.59,1692.33,463.83,No,Delivered,3.9,COD
ORD10035,2025-04-18,South,1100,32.0,SMB,Marketplace,Sports,1,3510.0,20.0,2808.0,898.56,675.97,380.46,No,Delivered,4.8,COD
ORD10335,2025-06-10,East,1148,21.0,Enterprise,Marketplace,Fashion,1,2749.0,10.0,2474.1,940.16,1746.21,366.0,No,Delivered,4.3,Debit Card
ORD10377,2025-05-22,South,1122,42.0,SMB,Website,Sports,2,3440.0,15.0,5848.0,1871.36,1073.48,137.64,No,Delivered,4.3,Debit Card
ORD10185,2025-01-12,West,1125,20.0,Consumer,Website,Electronics,2,28281.0,25.0,42421.5,5939.01,2871.8,295.91,Yes,Delivered,2.7,Credit Card
ORD10424,2025-03-04,South,1139,34.0,Consumer,Website,Fashion,4,3101.0,10.0,11163.6,4242.17,1347.15,218.0,No,Delivered,4.1,Net Banking
ORD10326,2025-02-06,North,1046,19.0,Consumer,Marketplace,Beauty,1,1964.0,20.0,1571.2,707.04,372.54,333.22,No,Delivered,4.1,UPI
ORD10188,2025-05-11,South,1020,54.0,Consumer,Mobile App,Beauty,1,2027.0,20.0,1621.6,729.72,1899.0,349.23,No,Delivered,4.6,Debit Card
ORD10285,2025-02-02,West,1123,31.0,Consumer,Website,Fashion,1,3976.0,20.0,3180.8,1208.7,1863.21,191.53,No,Delivered,3.8,Net Banking
ORD10392,2025-03-27,East,1018,52.0,Consumer,Marketplace,Sports,1,3534.0,5.0,3357.3,1074.34,2438.11,367.19,No,Delivered,4.6,Credit Card
ORD10583,2025-05-02,East,1096,50.0,SMB,Website,Fashion,4,3437.0,15.0,11685.8,4440.6,1080.96,282.92,Yes,Delivered,2.5,Credit Card
ORD10166,2025-05-01,South,1045,34.0,SMB,Retail Store,Electronics,4,32960.0,10.0,118656.0,16611.84,415.4,295.86,No,Delivered,4.5,Net Banking
ORD10348,2025-06-24,South,1111,51.0,Consumer,Website,Fashion,1,2558.0,5.0,2430.1,923.44,2613.8,440.5,No,Delivered,4.4,Credit Card
ORD10299,2025-01-22,East,1129,50.0,SMB,Website,Electronics,1,33667.0,5.0,31983.65,4477.71,1794.61,285.19,No,Delivered,4.1,UPI
ORD10536,2025-06-01,North,1020,39.0,SMB,Marketplace,Fashion,3,3306.0,0.0,9918.0,3768.84,323.7,412.37,Yes,Delivered,3.5,COD
ORD10230,2025-06-17,West,1093,59.0,Consumer,Website,Sports,1,4822.0,10.0,4339.8,1388.74,2526.98,393.57,No,Cancelled,4.1,COD
ORD10042,2025-03-14,North,1134,39.0,Consumer,Website,Sports,1,5001.0,10.0,4500.9,1440.29,929.3,83.0,No,Delivered,4.6,Credit Card
ORD10447,2025-01-16,South,1142,48.0,Consumer,Mobile App,Beauty,1,1395.0,0.0,1395.0,627.75,989.45,466.88,No,Delivered,4.3,Credit Card
ORD10448,2025-03-10,West,1125,31.0,Consumer,Marketplace,Beauty,1,1768.0,20.0,1414.4,636.48,2535.54,489.96,No,Delivered,4.4,UPI
ORD10350,2025-05-31,South,1103,41.0,SMB,Retail Store,Fashion,1,2978.0,20.0,2382.4,905.31,1629.38,409.39,No,Delivered,4.5,Credit Card
ORD10046,2025-03-30,East,1125,44.0,Consumer,Mobile App,Sports,1,3315.0,15.0,2817.75,901.68,657.18,269.1,No,Delivered,4.4,UPI
ORD10109,2025-01-12,North,1088,24.0,Consumer,Marketplace,Fashion,2,2558.0,20.0,4092.8,1555.26,1041.17,90.1,No,Delivered,4.0,COD
ORD10030,2025-02-28,South,1084,43.0,SMB,Mobile App,Fashion,3,3125.0,0.0,9375.0,3562.5,1565.73,432.57,Yes,Delivered,3.0,Credit Card
ORD10182,2025-04-23,East,1081,35.0,Consumer,Marketplace,Home & Kitchen,1,10576.0,10.0,9518.4,2284.42,1936.0,378.69,No,Cancelled,4.0,COD
ORD10420,2025-06-07,West,1048,25.0,Consumer,Mobile App,Beauty,1,1963.0,15.0,1668.55,750.85,2473.82,340.29,No,Delivered,3.7,Net Banking
ORD10105,2025-02-10,West,1130,59.0,SMB,Retail Store,Home & Kitchen,2,9676.0,20.0,15481.6,3715.58,2778.17,319.48,No,Delivered,4.0,Debit Card
ORD10061,2025-06-13,North,1031,31.0,Consumer,Website,Home & Kitchen,4,7971.0,20.0,25507.2,6121.73,470.45,271.97,No,Delivered,3.9,Credit Card
ORD10084,2025-05-04,South,1050,45.0,Consumer,Marketplace,Home & Kitchen,1,6610.0,15.0,5618.5,1348.44,1841.06,425.93,No,Delivered,4.2,Net Banking
ORD10491,2025-02-02,South,1020,27.0,SMB,Retail Store,Fashion,1,3090.0,10.0,2781.0,1056.78,894.86,116.45,No,Delivered,4.5,Debit Card
ORD10316,2025-02-04,East,1106,18.0,SMB,Marketplace,Beauty,2,1446.0,20.0,2313.6,1041.12,1346.16,487.19,Yes,Returned,4.1,COD
ORD10451,2025-03-17,West,1143,33.0,SMB,Mobile App,Beauty,1,1607.0,0.0,1607.0,723.15,1558.88,396.56,No,Delivered,4.7,COD
ORD10382,2025-03-07,North,1126,34.0,Enterprise,Mobile App,Fashion,3,3833.0,25.0,8624.25,3277.22,2807.21,220.24,No,Delivered,3.8,UPI
ORD10423,2025-04-30,East,1068,30.0,Consumer,Marketplace,Beauty,3,1638.0,15.0,4176.9,1879.6,2712.19,224.19,No,Delivered,4.2,Debit Card
ORD10497,2025-03-08,East,1098,48.0,Consumer,Marketplace,Electronics,1,27957.0,10.0,25161.3,3522.58,1738.63,171.69,No,Delivered,3.4,UPI
ORD10575,2025-05-24,East,1025,24.0,SMB,Retail Store,Beauty,3,2073.0,5.0,5908.05,2658.62,1039.77,102.83,No,Delivered,4.7,Credit Card
ORD10524,2025-06-06,East,1113,38.0,SMB,Mobile App,Fashion,2,3773.0,5.0,7168.7,2724.11,2987.88,268.7,No,Delivered,3.7,Debit Card
ORD10446,2025-05-09,South,1058,24.0,SMB,Website,Sports,2,4907.0,,9323.3,2983.46,608.44,86.15,No,Delivered,3.8,Debit Card
ORD10001,2025-04-13,North,1019,43.0,Consumer,Marketplace,Fashion,2,3007.0,15.0,5111.9,1942.52,2847.65,293.34,No,Delivered,4.3,COD
ORD10590,2025-03-15,South,1105,22.0,SMB,Website,Home & Kitchen,1,9165.0,15.0,7790.25,1869.66,2119.9,133.68,No,Delivered,4.2,UPI
ORD10458,2025-02-16,South,1144,34.0,Consumer,Marketplace,Home & Kitchen,2,10173.0,5.0,19328.7,4638.89,2848.2,462.89,No,Delivered,4.8,UPI
ORD10489,2025-06-12,East,1066,34.0,Consumer,Website,Beauty,2,1522.0,5.0,2891.8,1301.31,472.48,432.81,No,Delivered,4.4,UPI
ORD10089,2025-03-06,North,1116,43.0,SMB,Mobile App,Beauty,1,2237.0,15.0,1901.45,855.65,1685.04,267.97,Yes,Delivered,3.4,Net Banking
ORD10484,2025-06-09,West,1075,22.0,SMB,Website,Fashion,2,3012.0,10.0,5421.6,2060.21,1431.67,295.57,No,Delivered,4.7,Debit Card
ORD10461,2025-06-25,East,1003,40.0,SMB,Mobile App,Home & Kitchen,2,10383.0,20.0,16612.8,3987.07,1361.81,80.98,No,Delivered,4.6,UPI
ORD10078,2025-02-09,South,1109,54.0,Consumer,Marketplace,Sports,2,3793.0,15.0,6448.1,2063.39,2315.18,309.87,No,Delivered,3.9,Debit Card
ORD10269,2025-06-15,East,1080,53.0,Consumer,Marketplace,Electronics,1,25906.0,15.0,22020.1,3082.81,1870.22,354.04,No,Delivered,3.7,Net Banking
ORD10124,2025-01-05,West,1095,50.0,Consumer,Website,Fashion,1,3544.0,15.0,3012.4,1144.71,1818.56,194.1,No,Delivered,4.2,UPI
ORD10298,2025-04-29,East,1037,18.0,Enterprise,Mobile App,Fashion,2,2496.0,5.0,4742.4,1802.11,2776.5,325.71,No,Delivered,4.0,Credit Card
ORD10096,2025-03-04,East,1071,24.0,Enterprise,Marketplace,Home & Kitchen,2,7309.0,5.0,13887.1,3332.9,925.97,278.34,No,Delivered,4.6,Credit Card
ORD10012,2025-04-27,South,1033,25.0,Enterprise,Website,Beauty,1,2204.0,0.0,2204.0,991.8,1129.29,203.88,No,Delivered,4.8,Credit Card
ORD10115,2025-02-06,West,1082,38.0,Consumer,Marketplace,Electronics,1,31928.0,10.0,28735.2,4022.93,2500.69,481.45,No,Delivered,4.5,COD
ORD10429,2025-04-27,North,1073,30.0,Consumer,Website,Sports,1,4266.0,0.0,4266.0,1365.12,1153.19,357.36,No,Delivered,4.9,COD
ORD10258,2025-05-11,East,1124,32.0,Enterprise,Marketplace,Home & Kitchen,1,7787.0,20.0,6229.6,1495.1,1772.82,297.68,No,Delivered,4.4,Net Banking
ORD10353,2025-05-10,West,1070,39.0,Consumer,Website,Home & Kitchen,1,7337.0,20.0,5869.6,1408.7,1429.39,247.14,No,Delivered,3.9,COD
ORD10532,2025-06-26,South,1111,46.0,SMB,Website,Sports,1,4339.0,5.0,4122.05,1319.06,2961.67,81.56,Yes,Delivered,3.1,COD
ORD10170,2025-06-04,North,1146,27.0,Enterprise,Website,Fashion,1,3366.0,15.0,2861.1,1087.22,1586.62,453.39,No,Delivered,4.3,UPI
ORD10240,2025-02-11,South,1101,48.0,Consumer,Mobile App,Fashion,1,3377.0,5.0,3208.15,1219.1,1720.42,443.82,No,Delivered,3.7,Credit Card
ORD10278,2025-04-20,West,1141,23.0,Enterprise,Marketplace,Beauty,1,1600.0,10.0,1440.0,648.0,1918.31,206.76,No,Delivered,3.8,UPI
ORD10161,2025-05-08,North,1073,45.0,Consumer,Website,Home & Kitchen,1,9527.0,10.0,8574.3,2057.83,2238.42,324.11,No,Cancelled,3.8,Credit Card
ORD10074,2025-01-14,North,1067,20.0,Consumer,Mobile App,Electronics,1,27096.0,10.0,24386.4,3414.1,1047.55,477.06,Yes,Delivered,3.4,COD
ORD10530,2025-04-11,East,1093,28.0,Consumer,Marketplace,Home & Kitchen,3,9340.0,20.0,22416.0,5379.84,2870.66,447.79,No,Delivered,4.1,COD
ORD10063,2025-04-14,North,1141,37.0,Consumer,Website,Home & Kitchen,2,10134.0,15.0,17227.8,4134.67,1579.82,316.01,No,Delivered,4.3,COD
ORD10493,2025-06-28,East,1072,40.0,Enterprise,Website,Electronics,2,23773.0,5.0,45168.7,6323.62,576.39,149.27,Yes,Delivered,2.7,COD
ORD10048,2025-01-14,East,1090,45.0,Consumer,Website,Home & Kitchen,3,6778.0,15.0,17283.9,4148.14,1873.1,227.79,No,Delivered,4.9,COD
ORD10597,2025-05-17,West,1033,21.0,SMB,Website,Sports,1,4210.0,10.0,3789.0,1212.48,992.32,243.92,No,Delivered,4.2,COD
ORD10506,2025-01-12,East,1116,53.0,Consumer,Retail Store,Sports,1,3865.0,0.0,3865.0,1236.8,2465.5,223.53,No,Delivered,4.8,COD
ORD10021,2025-06-07,East,1113,40.0,SMB,Website,Sports,4,5196.0,10.0,18705.6,5985.79,1384.84,385.29,No,Delivered,4.7,Debit Card
ORD10425,2025-01-19,South,1125,56.0,SMB,Website,Beauty,3,2159.0,0.0,6477.0,2914.65,1077.28,332.95,No,Delivered,4.1,COD
ORD10193,2025-04-23,East,1132,43.0,Consumer,Website,Sports,3,3637.0,15.0,9274.35,2967.79,2067.76,239.97,Yes,Cancelled,2.6,Debit Card
ORD10216,2025-04-07,East,1056,28.0,Consumer,Website,Electronics,2,30442.0,5.0,57839.8,8097.57,2373.52,383.41,Yes,Returned,4.7,UPI
ORD10245,2025-04-22,East,1106,32.0,Consumer,Retail Store,Sports,3,3593.0,15.0,9162.15,2931.89,1575.79,493.24,No,Delivered,3.8,COD
ORD10364,2025-02-19,East,1023,44.0,SMB,Website,Home & Kitchen,1,7422.0,15.0,6308.7,1514.09,1799.84,224.08,No,Delivered,4.6,UPI
ORD10060,2025-03-22,South,1052,29.0,Consumer,Website,Beauty,1,1965.0,15.0,1670.25,751.61,1422.83,473.05,No,Delivered,3.9,Net Banking
ORD10222,2025-06-13,North,1060,30.0,SMB,Mobile App,Beauty,1,1771.0,20.0,1416.8,637.56,2530.04,255.71,No,Delivered,3.7,COD
ORD10177,2025-02-28,North,1016,43.0,SMB,Mobile App,Fashion,4,3830.0,5.0,14554.0,5530.52,2558.34,425.14,No,Delivered,4.5,Credit Card
ORD10450,2025-04-03,East,1084,60.0,SMB,Mobile App,Electronics,1,25432.0,10.0,22888.8,3204.43,2949.19,167.4,No,Delivered,3.8,Debit Card
ORD10056,2025-06-21,East,1012,55.0,Enterprise,Marketplace,Fashion,3,3505.0,10.0,9463.5,3596.13,752.14,99.76,Yes,Delivered,3.2,COD
ORD10255,2025-04-09,East,1087,47.0,SMB,Marketplace,Home & Kitchen,2,7577.0,10.0,13638.6,3273.26,1273.06,319.11,No,Delivered,4.7,Net Banking
ORD10386,2025-06-02,South,1038,58.0,SMB,Marketplace,Home & Kitchen,1,8744.0,25.0,6558.0,1573.92,2179.72,382.7,No,Delivered,3.8,Debit Card
ORD10198,2025-05-09,South,1033,58.0,Consumer,Website,Electronics,4,24319.0,20.0,77820.8,10894.91,2441.45,196.87,No,Delivered,3.8,Net Banking
ORD10069,2025-01-04,North,1010,27.0,SMB,Website,Home & Kitchen,1,9006.0,10.0,8105.4,1945.3,2507.58,185.37,No,Delivered,4.4,Debit Card
ORD10169,2025-04-13,West,1150,21.0,Enterprise,Marketplace,Beauty,2,2163.0,5.0,4109.7,1849.36,764.07,215.66,No,Delivered,4.4,Credit Card
ORD10186,2025-02-08,North,1066,21.0,Consumer,Website,Fashion,1,3235.0,10.0,2911.5,1106.37,2337.25,407.33,Yes,Delivered,3.3,Credit Card
ORD10036,2025-02-24,North,1043,30.0,Consumer,Website,Home & Kitchen,3,8303.0,15.0,21172.65,5081.44,1952.42,488.77,No,Cancelled,3.9,Net Banking
